"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":28.450336,""lon"":77.285319}",277,-1,"temperature","310.6434","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-2,"temperature","319.4379","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-3,"temperature","293.8394","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-4,"temperature","276.1553","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-5,"temperature","322.4297","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-6,"temperature","316.0097","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-7,"temperature","320.0945","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-8,"temperature","294.0701","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-9,"temperature","303.9065","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-10,"temperature","293.1211","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-1,"precipitation","6.9776","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-2,"precipitation","6.1105","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-3,"precipitation","4.2587","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-4,"precipitation","3.7626","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-5,"precipitation","8.8576","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-6,"precipitation","9.8093","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-7,"precipitation","5.0316","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-8,"precipitation","7.7703","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-9,"precipitation","8.9232","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-10,"precipitation","4.0940","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-1,"windspeed","9.5671","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",277,-2,"windspeed","5.2315","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",277,-3,"windspeed","4.7761","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",277,-4,"windspeed","8.7153","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",277,-5,"windspeed","8.8439","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",277,-6,"windspeed","2.4604","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",277,-7,"windspeed","10.0911","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",277,-8,"windspeed","4.5588","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",277,-9,"windspeed","2.0182","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",277,-10,"windspeed","3.4074","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",277,-1,"relative_humidity","33.2557","%","MODIS_Atmosphere_Data"
"{""lat"":28.450336,""lon"":77.285319}",277,-2,"relative_humidity","45.0665","%","MODIS_Atmosphere_Data"
"{""lat"":28.450336,""lon"":77.285319}",277,-3,"relative_humidity","25.7660","%","MODIS_Atmosphere_Data"
"{""lat"":28.450336,""lon"":77.285319}",277,-4,"relative_humidity","46.7272","%","MODIS_Atmosphere_Data"
"{""lat"":28.450336,""lon"":77.285319}",277,-5,"relative_humidity","54.7630","%","MODIS_Atmosphere_Data"
"{""lat"":28.450336,""lon"":77.285319}",277,-6,"relative_humidity","63.8173","%","MODIS_Atmosphere_Data"
"{""lat"":28.450336,""lon"":77.285319}",277,-7,"relative_humidity","62.9669","%","MODIS_Atmosphere_Data"
