"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-1,"temperature","300.3536","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-2,"temperature","283.3848","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-3,"temperature","321.9556","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-4,"temperature","304.6431","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-5,"temperature","299.6754","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-6,"temperature","306.3257","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-7,"temperature","307.4890","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-8,"temperature","308.8305","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-9,"temperature","300.5873","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-10,"temperature","285.6210","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-1,"precipitation","9.6290","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-2,"precipitation","9.7617","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-3,"precipitation","4.8503","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-4,"precipitation","7.5169","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-5,"precipitation","3.6294","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-6,"precipitation","6.7192","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-7,"precipitation","8.2080","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-8,"precipitation","9.5781","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-9,"precipitation","4.1530","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-10,"precipitation","6.1313","mm/hr","Giovanni_TRMM_Dataset"
