"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":28.4089,""lon"":77.3178}",278,-1,"temperature","310.1369","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-2,"temperature","320.1266","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-3,"temperature","310.7760","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-4,"temperature","274.8139","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-5,"temperature","284.9237","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-6,"temperature","300.4404","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-7,"temperature","308.8357","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-8,"temperature","301.2420","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-9,"temperature","310.5168","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-10,"temperature","284.9959","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-1,"precipitation","8.9880","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4089,""lon"":77.3178}",278,-2,"precipitation","2.2316","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4089,""lon"":77.3178}",278,-3,"precipitation","9.0777","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4089,""lon"":77.3178}",278,-4,"precipitation","10.4266","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4089,""lon"":77.3178}",278,-5,"precipitation","4.0993","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4089,""lon"":77.3178}",278,-6,"precipitation","0.5076","mm/hr","Giovanni_TRMM_Dataset"
