"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":0.0044,""lon"":-0.0037}",278,-1,"temperature","290.5632","K","GES_DISC_Dataset_XYZ"
"{""lat"":0.0044,""lon"":-0.0037}",278,-2,"temperature","275.5356","K","GES_DISC_Dataset_XYZ"
"{""lat"":0.0044,""lon"":-0.0037}",278,-3,"temperature","311.9296","K","GES_DISC_Dataset_XYZ"
"{""lat"":0.0044,""lon"":-0.0037}",278,-4,"temperature","322.6004","K","GES_DISC_Dataset_XYZ"
"{""lat"":0.0044,""lon"":-0.0037}",278,-5,"temperature","319.9416","K","GES_DISC_Dataset_XYZ"
"{""lat"":0.0044,""lon"":-0.0037}",278,-6,"temperature","304.5916","K","GES_DISC_Dataset_XYZ"
"{""lat"":0.0044,""lon"":-0.0037}",278,-7,"temperature","283.3796","K","GES_DISC_Dataset_XYZ"
"{""lat"":0.0044,""lon"":-0.0037}",278,-8,"temperature","318.0032","K","GES_DISC_Dataset_XYZ"
"{""lat"":0.0044,""lon"":-0.0037}",278,-9,"temperature","308.3500","K","GES_DISC_Dataset_XYZ"
"{""lat"":0.0044,""lon"":-0.0037}",278,-10,"temperature","317.6875","K","GES_DISC_Dataset_XYZ"
"{""lat"":0.0044,""lon"":-0.0037}",278,-1,"precipitation","5.2736","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":0.0044,""lon"":-0.0037}",278,-2,"precipitation","4.5973","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":0.0044,""lon"":-0.0037}",278,-3,"precipitation","1.6580","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":0.0044,""lon"":-0.0037}",278,-4,"precipitation","4.6891","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":0.0044,""lon"":-0.0037}",278,-5,"precipitation","0.7196","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":0.0044,""lon"":-0.0037}",278,-6,"precipitation","8.1282","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":0.0044,""lon"":-0.0037}",278,-7,"precipitation","8.6475","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":0.0044,""lon"":-0.0037}",278,-8,"precipitation","1.2761","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":0.0044,""lon"":-0.0037}",278,-9,"precipitation","9.7378","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":0.0044,""lon"":-0.0037}",278,-10,"precipitation","10.2138","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":0.0044,""lon"":-0.0037}",278,-1,"windspeed","1.9167","m/s","Worldview_Dataset_ABC"
