"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-1,"temperature","302.7760","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-2,"temperature","291.3405","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-3,"temperature","321.9985","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-4,"temperature","303.9022","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-5,"temperature","291.1671","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-6,"temperature","289.8359","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-7,"temperature","314.9676","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-8,"temperature","317.3769","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-9,"temperature","301.8975","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-10,"temperature","293.2128","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-1,"precipitation","2.5064","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-2,"precipitation","5.3057","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-3,"precipitation","5.1842","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-4,"precipitation","3.0825","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-5,"precipitation","7.5627","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-6,"precipitation","2.7316","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-7,"precipitation","3.5655","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-8,"precipitation","4.8843","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-9,"precipitation","4.8088","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-10,"precipitation","1.1274","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-1,"windspeed","8.7214","m/s","Worldview_Dataset_ABC"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-2,"windspeed","6.5597","m/s","Worldview_Dataset_ABC"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-3,"windspeed","8.9648","m/s","Worldview_Dataset_ABC"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-4,"windspeed","4.9699","m/s","Worldview_Dataset_ABC"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-5,"windspeed","2.4711","m/s","Worldview_Dataset_ABC"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-6,"windspeed","1.8259","m/s","Worldview_Dataset_ABC"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-7,"windspeed","3.2642","m/s","Worldview_Dataset_ABC"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-8,"windspeed","9.5208","m/s","Worldview_Dataset_ABC"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-9,"windspeed","5.7532","m/s","Worldview_Dataset_ABC"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-10,"windspeed","3.5379","m/s","Worldview_Dataset_ABC"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-1,"solar_radiation","0.7623","unitless","CERES_SYN_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-2,"solar_radiation","0.4442","unitless","CERES_SYN_Dataset"
