"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-1,"temperature","318.9457","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-2,"temperature","273.8031","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-3,"temperature","290.6918","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-4,"temperature","286.2524","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-5,"temperature","275.7975","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-6,"temperature","320.2476","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-7,"temperature","281.2598","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-8,"temperature","294.7990","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-9,"temperature","307.2014","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-10,"temperature","316.5482","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-1,"precipitation","4.6817","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-2,"precipitation","1.2599","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-3,"precipitation","9.2530","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-4,"precipitation","1.5017","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-5,"precipitation","2.2016","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-6,"precipitation","8.9730","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-7,"precipitation","4.5161","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-8,"precipitation","4.4969","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-9,"precipitation","5.8926","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",278,-10,"precipitation","6.7411","mm/hr","Giovanni_TRMM_Dataset"
