"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-1,"temperature","313.7120","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-2,"temperature","321.7036","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-3,"temperature","288.6334","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-4,"temperature","294.7655","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-5,"temperature","304.8112","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-6,"temperature","278.4769","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-7,"temperature","308.2568","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-8,"temperature","300.5012","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-9,"temperature","321.6741","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-10,"temperature","317.5114","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-1,"precipitation","4.2963","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-2,"precipitation","4.0111","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-3,"precipitation","5.3761","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-4,"precipitation","4.8809","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-5,"precipitation","9.4902","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-6,"precipitation","1.8864","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-7,"precipitation","9.5772","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-8,"precipitation","2.8247","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-9,"precipitation","3.9247","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.6328027,""lon"":77.2197713}",132,-10,"precipitation","2.7032","mm/hr","Giovanni_TRMM_Dataset"
