"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-1,"temperature","320.6270","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-2,"temperature","306.1429","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-3,"temperature","276.1171","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-4,"temperature","285.5441","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-5,"temperature","314.7071","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-6,"temperature","321.3274","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-7,"temperature","306.9792","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-8,"temperature","300.6767","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-9,"temperature","278.0797","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-10,"temperature","321.6271","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-1,"precipitation","10.3415","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-2,"precipitation","5.8725","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-3,"precipitation","7.5802","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-4,"precipitation","0.7854","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-5,"precipitation","9.0404","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-6,"precipitation","10.4681","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-7,"precipitation","3.2006","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-8,"precipitation","6.3866","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-9,"precipitation","8.0757","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-10,"precipitation","2.2156","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-1,"windspeed","0.8489","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-2,"windspeed","5.9720","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-3,"windspeed","0.9972","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-4,"windspeed","7.3446","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-5,"windspeed","9.0930","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-6,"windspeed","7.1754","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-7,"windspeed","9.2009","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-8,"windspeed","9.7854","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-9,"windspeed","4.4127","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-10,"windspeed","1.5839","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-1,"solar_radiation","0.6528","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-2,"solar_radiation","0.5819","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-3,"solar_radiation","0.3198","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-4,"solar_radiation","0.6497","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-5,"solar_radiation","0.6320","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-6,"solar_radiation","0.4440","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-7,"solar_radiation","0.3317","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-8,"solar_radiation","0.7565","unitless","CERES_SYN_Dataset"
