"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":28.450336,""lon"":77.285319}",276,-1,"temperature","322.8489","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",276,-2,"temperature","306.1233","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",276,-3,"temperature","314.1354","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",276,-4,"temperature","313.6370","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",276,-5,"temperature","303.0704","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",276,-6,"temperature","273.6574","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",276,-7,"temperature","313.7338","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",276,-8,"temperature","309.2688","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",276,-9,"temperature","274.1228","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",276,-10,"temperature","315.0005","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",276,-1,"precipitation","1.3689","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",276,-2,"precipitation","0.6976","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",276,-3,"precipitation","8.9056","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",276,-4,"precipitation","1.8803","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",276,-5,"precipitation","5.3070","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",276,-6,"precipitation","6.8137","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",276,-7,"precipitation","6.7077","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",276,-8,"precipitation","3.0341","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",276,-9,"precipitation","7.8924","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",276,-10,"precipitation","3.5068","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",276,-1,"windspeed","6.7029","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",276,-2,"windspeed","3.3400","m/s","Worldview_Dataset_ABC"
