"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":25.6440845,""lon"":85.906508}",135,-1,"temperature","307.3407","K","GES_DISC_Dataset_XYZ"
"{""lat"":25.6440845,""lon"":85.906508}",135,-2,"temperature","321.6485","K","GES_DISC_Dataset_XYZ"
"{""lat"":25.6440845,""lon"":85.906508}",135,-3,"temperature","297.6436","K","GES_DISC_Dataset_XYZ"
"{""lat"":25.6440845,""lon"":85.906508}",135,-4,"temperature","314.4198","K","GES_DISC_Dataset_XYZ"
"{""lat"":25.6440845,""lon"":85.906508}",135,-5,"temperature","304.8094","K","GES_DISC_Dataset_XYZ"
"{""lat"":25.6440845,""lon"":85.906508}",135,-6,"temperature","273.3698","K","GES_DISC_Dataset_XYZ"
"{""lat"":25.6440845,""lon"":85.906508}",135,-7,"temperature","311.1737","K","GES_DISC_Dataset_XYZ"
"{""lat"":25.6440845,""lon"":85.906508}",135,-8,"temperature","284.4721","K","GES_DISC_Dataset_XYZ"
"{""lat"":25.6440845,""lon"":85.906508}",135,-9,"temperature","282.1573","K","GES_DISC_Dataset_XYZ"
"{""lat"":25.6440845,""lon"":85.906508}",135,-10,"temperature","280.1127","K","GES_DISC_Dataset_XYZ"
"{""lat"":25.6440845,""lon"":85.906508}",135,-1,"precipitation","7.3512","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":25.6440845,""lon"":85.906508}",135,-2,"precipitation","7.9409","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":25.6440845,""lon"":85.906508}",135,-3,"precipitation","7.2915","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":25.6440845,""lon"":85.906508}",135,-4,"precipitation","1.4458","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":25.6440845,""lon"":85.906508}",135,-5,"precipitation","0.6292","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":25.6440845,""lon"":85.906508}",135,-6,"precipitation","4.7930","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":25.6440845,""lon"":85.906508}",135,-7,"precipitation","8.7466","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":25.6440845,""lon"":85.906508}",135,-8,"precipitation","1.6055","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":25.6440845,""lon"":85.906508}",135,-9,"precipitation","7.8109","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":25.6440845,""lon"":85.906508}",135,-10,"precipitation","2.3939","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":25.6440845,""lon"":85.906508}",135,-1,"windspeed","5.9271","m/s","Worldview_Dataset_ABC"
"{""lat"":25.6440845,""lon"":85.906508}",135,-2,"windspeed","1.1824","m/s","Worldview_Dataset_ABC"
"{""lat"":25.6440845,""lon"":85.906508}",135,-3,"windspeed","9.8480","m/s","Worldview_Dataset_ABC"
"{""lat"":25.6440845,""lon"":85.906508}",135,-4,"windspeed","8.4553","m/s","Worldview_Dataset_ABC"
"{""lat"":25.6440845,""lon"":85.906508}",135,-5,"windspeed","6.4784","m/s","Worldview_Dataset_ABC"
