"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":28.450336,""lon"":77.285319}",277,-1,"temperature","290.0505","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-2,"temperature","297.4015","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-3,"temperature","312.8289","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-4,"temperature","306.3998","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-5,"temperature","282.7170","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-6,"temperature","309.7883","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-7,"temperature","288.8640","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-8,"temperature","295.2414","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-9,"temperature","308.1445","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-10,"temperature","303.7320","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",277,-1,"precipitation","8.1908","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-2,"precipitation","8.8651","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-3,"precipitation","2.1762","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-4,"precipitation","10.1232","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-5,"precipitation","1.7904","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-6,"precipitation","7.8069","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-7,"precipitation","5.9132","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-8,"precipitation","1.5130","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-9,"precipitation","5.5989","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-10,"precipitation","1.9704","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",277,-1,"windspeed","7.2660","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",277,-2,"windspeed","1.0588","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",277,-3,"windspeed","1.4367","m/s","Worldview_Dataset_ABC"
