"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":28.4089,""lon"":77.3178}",278,-1,"temperature","273.9235","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-2,"temperature","288.4247","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-3,"temperature","277.3915","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-4,"temperature","277.6748","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-5,"temperature","306.9486","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-6,"temperature","289.3134","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-7,"temperature","294.0117","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-8,"temperature","288.3290","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-9,"temperature","315.9622","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-10,"temperature","300.6593","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4089,""lon"":77.3178}",278,-1,"precipitation","5.7979","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4089,""lon"":77.3178}",278,-2,"precipitation","9.7431","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4089,""lon"":77.3178}",278,-3,"precipitation","3.9450","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4089,""lon"":77.3178}",278,-4,"precipitation","4.4731","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4089,""lon"":77.3178}",278,-5,"precipitation","8.2254","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4089,""lon"":77.3178}",278,-6,"precipitation","5.8502","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4089,""lon"":77.3178}",278,-7,"precipitation","9.3178","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4089,""lon"":77.3178}",278,-8,"precipitation","4.7628","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4089,""lon"":77.3178}",278,-9,"precipitation","6.6950","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4089,""lon"":77.3178}",278,-10,"precipitation","10.1935","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4089,""lon"":77.3178}",278,-1,"windspeed","2.5197","m/s","Worldview_Dataset_ABC"
"{""lat"":28.4089,""lon"":77.3178}",278,-2,"windspeed","1.1162","m/s","Worldview_Dataset_ABC"
"{""lat"":28.4089,""lon"":77.3178}",278,-3,"windspeed","9.3319","m/s","Worldview_Dataset_ABC"
"{""lat"":28.4089,""lon"":77.3178}",278,-4,"windspeed","2.9436","m/s","Worldview_Dataset_ABC"
"{""lat"":28.4089,""lon"":77.3178}",278,-5,"windspeed","8.0223","m/s","Worldview_Dataset_ABC"
"{""lat"":28.4089,""lon"":77.3178}",278,-6,"windspeed","7.0623","m/s","Worldview_Dataset_ABC"
"{""lat"":28.4089,""lon"":77.3178}",278,-7,"windspeed","8.7338","m/s","Worldview_Dataset_ABC"
"{""lat"":28.4089,""lon"":77.3178}",278,-8,"windspeed","8.5945","m/s","Worldview_Dataset_ABC"
"{""lat"":28.4089,""lon"":77.3178}",278,-9,"windspeed","5.6558","m/s","Worldview_Dataset_ABC"
"{""lat"":28.4089,""lon"":77.3178}",278,-10,"windspeed","2.7716","m/s","Worldview_Dataset_ABC"
"{""lat"":28.4089,""lon"":77.3178}",278,-1,"relative_humidity","55.6673","%","MODIS_Atmosphere_Data"
"{""lat"":28.4089,""lon"":77.3178}",278,-2,"relative_humidity","71.1173","%","MODIS_Atmosphere_Data"
"{""lat"":28.4089,""lon"":77.3178}",278,-3,"relative_humidity","55.2028","%","MODIS_Atmosphere_Data"
"{""lat"":28.4089,""lon"":77.3178}",278,-4,"relative_humidity","51.4518","%","MODIS_Atmosphere_Data"
"{""lat"":28.4089,""lon"":77.3178}",278,-5,"relative_humidity","28.9047","%","MODIS_Atmosphere_Data"
"{""lat"":28.4089,""lon"":77.3178}",278,-6,"relative_humidity","73.1467","%","MODIS_Atmosphere_Data"
"{""lat"":28.4089,""lon"":77.3178}",278,-7,"relative_humidity","77.8567","%","MODIS_Atmosphere_Data"
