"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-1,"temperature","291.1902","K","GES_DISC_Dataset_XYZ"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-2,"temperature","299.3767","K","GES_DISC_Dataset_XYZ"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-3,"temperature","289.6715","K","GES_DISC_Dataset_XYZ"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-4,"temperature","281.2527","K","GES_DISC_Dataset_XYZ"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-5,"temperature","298.1236","K","GES_DISC_Dataset_XYZ"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-6,"temperature","322.8150","K","GES_DISC_Dataset_XYZ"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-7,"temperature","298.2507","K","GES_DISC_Dataset_XYZ"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-8,"temperature","278.5938","K","GES_DISC_Dataset_XYZ"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-9,"temperature","306.3315","K","GES_DISC_Dataset_XYZ"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-10,"temperature","303.4386","K","GES_DISC_Dataset_XYZ"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-1,"precipitation","4.2389","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-2,"precipitation","1.6600","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-3,"precipitation","4.5431","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-4,"precipitation","1.5375","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-5,"precipitation","5.4111","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-6,"precipitation","2.3919","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-7,"precipitation","10.0312","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-8,"precipitation","6.5963","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-9,"precipitation","6.7930","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":21.779905342529645,""lon"":73.17627512362316}",274,-10,"precipitation","6.2660","mm/hr","Giovanni_TRMM_Dataset"
