"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":-0.0002,""lon"":0.0002}",278,-1,"temperature","282.1363","K","GES_DISC_Dataset_XYZ"
"{""lat"":-0.0002,""lon"":0.0002}",278,-2,"temperature","319.9431","K","GES_DISC_Dataset_XYZ"
"{""lat"":-0.0002,""lon"":0.0002}",278,-3,"temperature","291.7271","K","GES_DISC_Dataset_XYZ"
"{""lat"":-0.0002,""lon"":0.0002}",278,-4,"temperature","318.1908","K","GES_DISC_Dataset_XYZ"
"{""lat"":-0.0002,""lon"":0.0002}",278,-5,"temperature","287.2431","K","GES_DISC_Dataset_XYZ"
"{""lat"":-0.0002,""lon"":0.0002}",278,-6,"temperature","309.9861","K","GES_DISC_Dataset_XYZ"
"{""lat"":-0.0002,""lon"":0.0002}",278,-7,"temperature","280.2786","K","GES_DISC_Dataset_XYZ"
"{""lat"":-0.0002,""lon"":0.0002}",278,-8,"temperature","279.2399","K","GES_DISC_Dataset_XYZ"
"{""lat"":-0.0002,""lon"":0.0002}",278,-9,"temperature","315.5749","K","GES_DISC_Dataset_XYZ"
"{""lat"":-0.0002,""lon"":0.0002}",278,-10,"temperature","306.9189","K","GES_DISC_Dataset_XYZ"
"{""lat"":-0.0002,""lon"":0.0002}",278,-1,"precipitation","8.3329","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-2,"precipitation","8.0210","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-3,"precipitation","6.4842","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-4,"precipitation","1.8766","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-5,"precipitation","1.7487","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-6,"precipitation","3.1928","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-7,"precipitation","5.5104","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-8,"precipitation","2.1284","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-9,"precipitation","8.0278","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-10,"precipitation","4.1867","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-1,"windspeed","4.9020","m/s","Worldview_Dataset_ABC"
"{""lat"":-0.0002,""lon"":0.0002}",278,-2,"windspeed","10.0015","m/s","Worldview_Dataset_ABC"
"{""lat"":-0.0002,""lon"":0.0002}",278,-3,"windspeed","6.4995","m/s","Worldview_Dataset_ABC"
"{""lat"":-0.0002,""lon"":0.0002}",278,-4,"windspeed","2.6205","m/s","Worldview_Dataset_ABC"
"{""lat"":-0.0002,""lon"":0.0002}",278,-5,"windspeed","4.8610","m/s","Worldview_Dataset_ABC"
"{""lat"":-0.0002,""lon"":0.0002}",278,-6,"windspeed","8.4626","m/s","Worldview_Dataset_ABC"
"{""lat"":-0.0002,""lon"":0.0002}",278,-7,"windspeed","10.1813","m/s","Worldview_Dataset_ABC"
"{""lat"":-0.0002,""lon"":0.0002}",278,-8,"windspeed","2.1058","m/s","Worldview_Dataset_ABC"
"{""lat"":-0.0002,""lon"":0.0002}",278,-9,"windspeed","9.9606","m/s","Worldview_Dataset_ABC"
"{""lat"":-0.0002,""lon"":0.0002}",278,-10,"windspeed","4.4225","m/s","Worldview_Dataset_ABC"
"{""lat"":-0.0002,""lon"":0.0002}",278,-1,"relative_humidity","50.7983","%","MODIS_Atmosphere_Data"
"{""lat"":-0.0002,""lon"":0.0002}",278,-2,"relative_humidity","23.1018","%","MODIS_Atmosphere_Data"
"{""lat"":-0.0002,""lon"":0.0002}",278,-3,"relative_humidity","78.9102","%","MODIS_Atmosphere_Data"
"{""lat"":-0.0002,""lon"":0.0002}",278,-4,"relative_humidity","78.8596","%","MODIS_Atmosphere_Data"
"{""lat"":-0.0002,""lon"":0.0002}",278,-5,"relative_humidity","43.8177","%","MODIS_Atmosphere_Data"
"{""lat"":-0.0002,""lon"":0.0002}",278,-6,"relative_humidity","43.2870","%","MODIS_Atmosphere_Data"
"{""lat"":-0.0002,""lon"":0.0002}",278,-7,"relative_humidity","35.5244","%","MODIS_Atmosphere_Data"
"{""lat"":-0.0002,""lon"":0.0002}",278,-8,"relative_humidity","40.5945","%","MODIS_Atmosphere_Data"
"{""lat"":-0.0002,""lon"":0.0002}",278,-9,"relative_humidity","68.0779","%","MODIS_Atmosphere_Data"
"{""lat"":-0.0002,""lon"":0.0002}",278,-10,"relative_humidity","44.8412","%","MODIS_Atmosphere_Data"
"{""lat"":-0.0002,""lon"":0.0002}",278,-1,"solar_insolation","323.7210","W/m^2","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-2,"solar_insolation","632.2382","W/m^2","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-3,"solar_insolation","224.7665","W/m^2","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-4,"solar_insolation","599.9105","W/m^2","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-5,"solar_insolation","276.8836","W/m^2","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-6,"solar_insolation","210.5141","W/m^2","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-7,"solar_insolation","365.1725","W/m^2","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-8,"solar_insolation","673.2694","W/m^2","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-9,"solar_insolation","361.6529","W/m^2","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-10,"solar_insolation","562.4522","W/m^2","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-1,"solar_radiation","0.6552","unitless","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-2,"solar_radiation","0.3800","unitless","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-3,"solar_radiation","0.6538","unitless","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-4,"solar_radiation","0.7300","unitless","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-5,"solar_radiation","0.7156","unitless","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-6,"solar_radiation","0.7655","unitless","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-7,"solar_radiation","0.7920","unitless","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-8,"solar_radiation","0.7164","unitless","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-9,"solar_radiation","0.7400","unitless","CERES_SYN_Dataset"
"{""lat"":-0.0002,""lon"":0.0002}",278,-10,"solar_radiation","0.3116","unitless","CERES_SYN_Dataset"
