"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-1,"temperature","290.7874","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-2,"temperature","289.2970","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-3,"temperature","305.3245","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-4,"temperature","303.3384","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-5,"temperature","322.0633","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-6,"temperature","292.2283","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-7,"temperature","318.0671","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-8,"temperature","297.3090","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-9,"temperature","315.7595","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-10,"temperature","310.8544","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-1,"precipitation","4.5371","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-2,"precipitation","3.2267","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-3,"precipitation","10.4230","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-4,"precipitation","3.4908","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-5,"precipitation","3.0042","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-6,"precipitation","1.9928","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-7,"precipitation","3.8520","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-8,"precipitation","8.4810","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-9,"precipitation","6.9303","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-10,"precipitation","0.5021","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-1,"windspeed","4.7145","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-2,"windspeed","10.2518","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-3,"windspeed","5.4548","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-4,"windspeed","2.0481","m/s","Worldview_Dataset_ABC"
