"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":28.450336,""lon"":77.285319}",278,-1,"temperature","280.8740","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",278,-2,"temperature","278.1807","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",278,-3,"temperature","276.5580","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",278,-4,"temperature","296.4918","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",278,-5,"temperature","310.1134","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",278,-6,"temperature","296.9946","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",278,-7,"temperature","283.7156","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",278,-8,"temperature","317.7105","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",278,-9,"temperature","305.6912","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",278,-10,"temperature","309.6243","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.450336,""lon"":77.285319}",278,-1,"precipitation","5.5398","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",278,-2,"precipitation","8.0760","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",278,-3,"precipitation","5.7327","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",278,-4,"precipitation","5.3701","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",278,-5,"precipitation","1.5327","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",278,-6,"precipitation","7.7411","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",278,-7,"precipitation","8.9993","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",278,-8,"precipitation","1.4315","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",278,-9,"precipitation","3.2331","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",278,-10,"precipitation","6.0182","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.450336,""lon"":77.285319}",278,-1,"windspeed","9.7148","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",278,-2,"windspeed","3.8468","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",278,-3,"windspeed","9.8032","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",278,-4,"windspeed","3.5336","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",278,-5,"windspeed","3.6305","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",278,-6,"windspeed","1.1781","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",278,-7,"windspeed","8.6144","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",278,-8,"windspeed","7.1001","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",278,-9,"windspeed","5.4491","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",278,-10,"windspeed","1.2550","m/s","Worldview_Dataset_ABC"
"{""lat"":28.450336,""lon"":77.285319}",278,-1,"relative_humidity","51.2913","%","MODIS_Atmosphere_Data"
"{""lat"":28.450336,""lon"":77.285319}",278,-2,"relative_humidity","29.7572","%","MODIS_Atmosphere_Data"
"{""lat"":28.450336,""lon"":77.285319}",278,-3,"relative_humidity","51.2122","%","MODIS_Atmosphere_Data"
"{""lat"":28.450336,""lon"":77.285319}",278,-4,"relative_humidity","75.6747","%","MODIS_Atmosphere_Data"
"{""lat"":28.450336,""lon"":77.285319}",278,-5,"relative_humidity","27.4328","%","MODIS_Atmosphere_Data"
"{""lat"":28.450336,""lon"":77.285319}",278,-6,"relative_humidity","29.0978","%","MODIS_Atmosphere_Data"
"{""lat"":28.450336,""lon"":77.285319}",278,-7,"relative_humidity","44.9395","%","MODIS_Atmosphere_Data"
"{""lat"":28.450336,""lon"":77.285319}",278,-8,"relative_humidity","39.3166","%","MODIS_Atmosphere_Data"
"{""lat"":28.450336,""lon"":77.285319}",278,-9,"relative_humidity","44.6138","%","MODIS_Atmosphere_Data"
"{""lat"":28.450336,""lon"":77.285319}",278,-10,"relative_humidity","56.4780","%","MODIS_Atmosphere_Data"
