"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-1,"temperature","288.9710","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-2,"temperature","284.8557","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-3,"temperature","319.9413","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-4,"temperature","311.9772","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-5,"temperature","282.9751","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-6,"temperature","283.9155","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-7,"temperature","303.4416","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-8,"temperature","314.2987","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-9,"temperature","311.4558","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-10,"temperature","294.8992","K","GES_DISC_Dataset_XYZ"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-1,"precipitation","8.9202","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-2,"precipitation","5.4026","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-3,"precipitation","9.8254","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-4,"precipitation","0.6060","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-5,"precipitation","7.0576","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-6,"precipitation","6.5562","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-7,"precipitation","10.0139","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-8,"precipitation","1.1657","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-9,"precipitation","5.8281","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-10,"precipitation","6.3416","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-1,"windspeed","4.6620","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-2,"windspeed","1.7010","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-3,"windspeed","6.0266","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-4,"windspeed","8.5483","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-5,"windspeed","5.3224","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-6,"windspeed","9.4889","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-7,"windspeed","5.0452","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-8,"windspeed","2.6592","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-9,"windspeed","10.2418","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-10,"windspeed","8.3639","m/s","Worldview_Dataset_ABC"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-1,"solar_radiation","0.4842","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-2,"solar_radiation","0.4970","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-3,"solar_radiation","0.7040","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-4,"solar_radiation","0.3111","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-5,"solar_radiation","0.5727","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-6,"solar_radiation","0.6295","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-7,"solar_radiation","0.3312","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-8,"solar_radiation","0.3431","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-9,"solar_radiation","0.5120","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-10,"solar_radiation","0.7686","unitless","CERES_SYN_Dataset"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-1,"relative_humidity","30.9682","%","MODIS_Atmosphere_Data"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-2,"relative_humidity","34.0914","%","MODIS_Atmosphere_Data"
"{""lat"":29.94398907482211,""lon"":77.53516258027805}",132,-3,"relative_humidity","54.1139","%","MODIS_Atmosphere_Data"
