"location","day_of_year","year_offset","variable","value","unit","source"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-1,"temperature","295.4984","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-2,"temperature","301.8599","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-3,"temperature","284.5586","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-4,"temperature","306.7233","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-5,"temperature","274.7087","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-6,"temperature","295.0938","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-7,"temperature","318.7124","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-8,"temperature","289.3669","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-9,"temperature","287.9462","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-10,"temperature","302.5618","K","GES_DISC_Dataset_XYZ"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-1,"precipitation","9.9666","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-2,"precipitation","7.3405","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-3,"precipitation","7.5141","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-4,"precipitation","3.2321","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-5,"precipitation","7.9229","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-6,"precipitation","1.7755","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-7,"precipitation","0.6290","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-8,"precipitation","7.0191","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-9,"precipitation","4.5818","mm/hr","Giovanni_TRMM_Dataset"
"{""lat"":28.4031478,""lon"":77.3105561}",281,-10,"precipitation","6.9143","mm/hr","Giovanni_TRMM_Dataset"
